brand_part_number,Brand,brand_abbr,Stock,Price,expedite_eligibe,two_day_surcharge,overnight_surcharge
PSA58798,TRQ,TRQ,20,115.85,1,58.95,75.95
PSA58799,TRQ,TRQ,20,43.85,1,13.95,28.95
PSA58800,TRQ,TRQ,20,191.85,1,53.95,70.95
PSA58801,TRQ,TRQ,0,132.85,1,25.95,42.95
PSA58802,TRQ,TRQ,0,111.85,1,32.95,51.95
PSA58803,TRQ,TRQ,20,51.85,1,13.95,26.95
PSA58804,TRQ,TRQ,20,99.85,1,27.95,44.95
PSA58805,TRQ,TRQ,20,47.85,1,9.95,23.95
PSA58806,TRQ,TRQ,20,67.85,1,20.95,33.95
PSA58807,TRQ,TRQ,20,59.85,1,33.95,50.95
PSA58808,TRQ,TRQ,20,226.85,1,73.95,106.95
PSA58809,TRQ,TRQ,20,91.85,1,29.95,46.95
PSA58810,TRQ,TRQ,0,134.85,1,29.95,48.95
PSA58811,TRQ,TRQ,20,55.85,1,16.95,34.95
PSA58812,TRQ,TRQ,20,106.85,1,32.95,51.95
PSA58813,TRQ,TRQ,20,143.85,1,51.95,70.95
PSA58814,TRQ,TRQ,0,155.85,1,27.95,44.95
PSA58815,TRQ,TRQ,20,381.85,1,94.95,129.95
PSA58816,TRQ,TRQ,20,270.85,1,92.95,125.95
PSA58817,TRQ,TRQ,20,123.85,1,30.95,49.95
PSA58818,TRQ,TRQ,20,73.85,1,17.95,36.95
PSA58819,TRQ,TRQ,20,51.85,1,14.95,29.95
PSA58820,TRQ,TRQ,20,87.85,1,27.95,44.95
PSA58821,TRQ,TRQ,20,160.85,1,41.95,61.95
PSA58822,TRQ,TRQ,20,99.85,1,29.95,46.95
PSA58823,TRQ,TRQ,20,40.85,1,13.95,28.95
PSA58824,TRQ,TRQ,20,175.85,1,49.95,65.95
PSA58825,TRQ,TRQ,20,131.85,1,36.95,55.95
PSA58826,TRQ,TRQ,20,135.85,1,34.95,54.95
PSA58827,TRQ,TRQ,20,139.85,1,64.95,83.95
PSA58828,TRQ,TRQ,20,131.85,1,36.95,57.95
PSA58829,TRQ,TRQ,20,123.85,1,42.95,60.95
PSA58830,TRQ,TRQ,20,128.85,1,42.95,60.95
PSA58831,TRQ,TRQ,20,162.85,1,50.95,71.95
PSA58832,TRQ,TRQ,20,275.85,1,88.95,122.95
PSA58833,TRQ,TRQ,20,103.85,1,23.95,39.95
PSA58834,TRQ,TRQ,20,179.85,1,70.95,105.95
PSA58835,TRQ,TRQ,20,298.85,1,79.95,112.95
PSA58836,TRQ,TRQ,20,99.85,1,32.95,50.95
PSA58837,TRQ,TRQ,20,235.85,1,80.95,111.95
PSA58838,TRQ,TRQ,20,47.85,1,15.95,28.95
PSA58839,TRQ,TRQ,20,123.85,1,32.95,50.95
PSA58840,TRQ,TRQ,20,131.85,1,35.95,55.95
PSA58841,TRQ,TRQ,20,50.85,1,16.95,31.95
PSA58842,TRQ,TRQ,20,319.85,1,106.95,155.95
PSA58843,TRQ,TRQ,20,51.85,1,15.95,31.95
PSA58844,TRQ,TRQ,20,53.85,1,13.95,28.95
PSA58845,TRQ,TRQ,20,55.85,1,15.95,31.95
PSA58846,TRQ,TRQ,20,95.85,1,35.95,53.95
PSA58847,TRQ,TRQ,20,123.85,1,40.95,61.95
PSA58848,TRQ,TRQ,20,115.85,1,29.95,46.95
PSA58849,TRQ,TRQ,20,172.85,1,48.95,70.95
PSA58850,TRQ,TRQ,20,123.85,1,34.95,54.95
PSA58851,TRQ,TRQ,20,123.85,1,36.95,53.95
PSA58852,TRQ,TRQ,20,151.85,1,43.95,66.95
PSA58853,TRQ,TRQ,20,269.85,1,75.95,106.95
PSA58854,TRQ,TRQ,20,87.85,1,26.95,42.95
PSA58855,TRQ,TRQ,0,243.85,1,86.95,114.95
PSA58856,TRQ,TRQ,20,75.85,1,25.95,44.95
PSA58857,TRQ,TRQ,20,103.85,1,29.95,49.95
PSA58858,TRQ,TRQ,20,151.85,1,38.95,57.95
PSA58859,TRQ,TRQ,20,119.85,1,31.95,50.95
PSA58861,TRQ,TRQ,20,122.85,1,32.95,50.95
PSA58862,TRQ,TRQ,20,119.85,1,37.95,58.95
PSA58863,TRQ,TRQ,20,135.85,1,36.95,56.95
PSA58864,TRQ,TRQ,20,103.85,1,27.95,44.95
PSA58865,TRQ,TRQ,20,187.85,1,50.95,67.95
PSA58866,TRQ,TRQ,20,59.85,1,16.95,34.95
PSA58867,TRQ,TRQ,20,106.85,1,31.95,47.95
PSA58868,TRQ,TRQ,20,154.85,1,39.95,59.95
PSA58870,TRQ,TRQ,20,200.85,1,57.95,92.95
PSA58871,TRQ,TRQ,0,139.85,1,31.95,50.95
PSA58872,TRQ,TRQ,20,151.85,1,46.95,64.95
PSA58873,TRQ,TRQ,20,103.85,1,28.95,45.95
PSA58874,TRQ,TRQ,20,267.85,1,70.95,104.95
PSA58875,TRQ,TRQ,20,127.85,1,34.95,54.95
PSA58876,TRQ,TRQ,19,348.85,1,86.95,133.95
PSA58877,TRQ,TRQ,0,123.85,1,30.95,47.95
PSA58878,TRQ,TRQ,20,196.85,1,64.95,82.95
PSA58879,TRQ,TRQ,20,173.85,1,44.95,62.95
PSA58880,TRQ,TRQ,20,136.85,1,39.95,59.95
PSA58881,TRQ,TRQ,18,67.85,1,21.95,37.95
PSA58882,TRQ,TRQ,20,475.85,1,118.95,171.95
PSA58883,TRQ,TRQ,20,103.85,1,28.95,46.95
PSA58884,TRQ,TRQ,20,67.85,1,14.95,27.95
PSA58885,TRQ,TRQ,20,123.85,1,34.95,54.95
PSA58886,TRQ,TRQ,20,315.85,1,87.95,119.95
PSA58887,TRQ,TRQ,20,111.85,1,31.95,50.95
PSA58888,TRQ,TRQ,20,108.85,1,29.95,46.95
PSA58889,TRQ,TRQ,20,235.85,1,70.95,107.95
PSA58890,TRQ,TRQ,20,311.85,1,94.95,127.95
PSA58892,TRQ,TRQ,0,131.85,1,34.95,53.95
PSA58893,TRQ,TRQ,20,123.85,1,40.95,59.95
PSA58894,TRQ,TRQ,20,99.85,1,27.95,44.95
PSA58895,TRQ,TRQ,20,143.85,1,38.95,56.95
PSA58896,TRQ,TRQ,20,80.85,1,22.95,38.95
PSA58897,TRQ,TRQ,20,225.85,1,70.95,106.95
PSA58898,TRQ,TRQ,20,159.85,1,41.95,64.95
PSA58899,TRQ,TRQ,0,115.85,1,35.95,53.95
PSA58900,TRQ,TRQ,20,119.85,1,33.95,53.95
PSA58901,TRQ,TRQ,0,75.85,1,19.95,40.95
PSA58902,TRQ,TRQ,20,455.85,1,141.95,188.95
PSA58903,TRQ,TRQ,20,67.85,1,16.95,36.95
PSA58904,TRQ,TRQ,20,79.85,1,24.95,44.95
PSA58905,TRQ,TRQ,20,47.85,1,14.95,29.95
PSA58906,TRQ,TRQ,20,91.85,1,26.95,43.95
PSA58907,TRQ,TRQ,20,63.85,1,20.95,37.95
PSA58908,TRQ,TRQ,20,94.85,1,30.95,48.95
PSA58909,TRQ,TRQ,20,55.85,1,16.95,34.95
PSA58910,TRQ,TRQ,18,51.85,1,14.95,27.95
PSA58911,TRQ,TRQ,20,79.85,1,22.95,36.95
PSA58912,TRQ,TRQ,20,79.85,1,19.95,36.95
PSA58913,TRQ,TRQ,20,90.85,1,25.95,43.95
PSA58915,TRQ,TRQ,20,55.85,1,15.95,28.95
PSA58916,TRQ,TRQ,17,63.85,1,18.95,37.95
PSA58917,TRQ,TRQ,20,172.85,1,43.95,60.95
PSA58918,TRQ,TRQ,20,102.85,1,28.95,47.95
PSA58919,TRQ,TRQ,20,119.85,1,37.95,57.95
PSA58920,TRQ,TRQ,20,139.85,1,39.95,58.95
PSA58921,TRQ,TRQ,0,107.85,1,33.95,51.95
PSA58922,TRQ,TRQ,20,83.85,1,21.95,38.95
PSA58923,TRQ,TRQ,20,71.85,1,19.95,37.95
PSA58924,TRQ,TRQ,20,79.85,1,19.95,37.95
PSA58925,TRQ,TRQ,20,63.85,1,17.95,36.95
PSA58926,TRQ,TRQ,20,59.85,1,17.95,34.95
PSA58927,TRQ,TRQ,0,190.85,1,65.95,95.95
PSA58928,TRQ,TRQ,20,87.85,1,28.95,45.95
PSA58929,TRQ,TRQ,20,63.85,1,17.95,36.95
PSA58930,TRQ,TRQ,20,255.85,1,104.95,138.95
PSA58931,TRQ,TRQ,20,145.85,1,54.95,74.95
PSA58932,TRQ,TRQ,20,67.85,1,20.95,36.95
PSA58933,TRQ,TRQ,20,111.85,1,34.95,52.95
PSA58934,TRQ,TRQ,20,115.85,1,28.95,46.95
PSA58935,TRQ,TRQ,20,69.85,1,22.95,39.95
PSA58936,TRQ,TRQ,20,67.85,1,18.95,37.95
PSA58937,TRQ,TRQ,18,131.85,1,32.95,52.95
PSA58938,TRQ,TRQ,20,233.85,1,78.95,114.95
PSA58939,TRQ,TRQ,20,43.85,1,13.95,28.95
PSA58940,TRQ,TRQ,20,67.85,1,14.95,27.95
PSA58941,TRQ,TRQ,20,71.85,1,22.95,39.95
PSA58942,TRQ,TRQ,20,67.85,1,17.95,36.95
PSA58943,TRQ,TRQ,20,53.85,1,13.95,28.95
PSA58944,TRQ,TRQ,20,67.85,1,15.95,33.95
PSA58945,TRQ,TRQ,20,59.85,1,14.95,30.95
PSA58946,TRQ,TRQ,7,414.85,1,122.95,168.95
PSA58947,TRQ,TRQ,0,94.85,1,27.95,44.95
PSA58948,TRQ,TRQ,20,47.85,1,31.95,48.95
PSA58950,TRQ,TRQ,0,71.85,1,64.95,80.95
PSA58951,TRQ,TRQ,20,91.85,1,22.95,39.95
PSA58952,TRQ,TRQ,20,51.85,1,13.95,26.95
PSA58953,TRQ,TRQ,0,352.85,1,83.95,105.95
PSA58954,TRQ,TRQ,20,151.85,1,57.95,76.95
PSA58955,TRQ,TRQ,20,43.85,1,10.95,25.95
PSA58956,TRQ,TRQ,20,95.85,1,33.95,49.95
PSA58958,TRQ,TRQ,20,123.85,1,40.95,62.95
PSA58959,TRQ,TRQ,20,127.85,1,35.95,56.95
PSA58960,TRQ,TRQ,0,247.85,1,62.95,80.95
PSA58961,TRQ,TRQ,20,199.85,1,78.95,115.95
PSA58963,TRQ,TRQ,20,147.85,1,42.95,64.95
PSA58964,TRQ,TRQ,20,107.85,1,33.95,52.95
PSA58965,TRQ,TRQ,20,209.85,1,85.95,119.95
PSA58966,TRQ,TRQ,20,75.85,1,24.95,44.95
PSA58967,TRQ,TRQ,0,55.85,1,11.95,24.95
PSA58968,TRQ,TRQ,20,67.85,1,15.95,29.95
PSA58969,TRQ,TRQ,20,163.85,1,45.95,65.95
PSA58970,TRQ,TRQ,20,165.85,1,34.95,51.95
PSA58971,TRQ,TRQ,20,307.85,1,93.95,126.95
PSA58972,TRQ,TRQ,20,192.85,1,54.95,75.95
PSA58973,TRQ,TRQ,20,263.85,1,114.95,145.95
PSA58975,TRQ,TRQ,20,221.85,1,87.95,110.95
PSA58976,TRQ,TRQ,20,295.85,1,88.95,122.95
PSA58977,TRQ,TRQ,20,159.85,1,63.95,80.95
PSA58978,TRQ,TRQ,20,131.85,1,45.95,63.95
PSA58979,TRQ,TRQ,20,147.85,1,41.95,63.95
PSA58980,TRQ,TRQ,20,115.85,1,35.95,55.95
PSA58981,TRQ,TRQ,20,167.85,1,58.95,75.95
PSA58983,TRQ,TRQ,6,226.85,1,98.95,135.95
PSA58984,TRQ,TRQ,19,115.85,1,31.95,50.95
PSA58985,TRQ,TRQ,20,59.85,1,16.95,36.95
PSA58988,TRQ,TRQ,0,106.85,1,34.95,51.95
PSA58989,TRQ,TRQ,20,143.85,1,43.95,62.95
PSA58991,TRQ,TRQ,0,127.85,1,39.95,57.95
PSA58993,TRQ,TRQ,20,71.85,1,22.95,40.95
PSA58994,TRQ,TRQ,20,107.85,1,27.95,46.95
PSA58995,TRQ,TRQ,20,143.85,1,35.95,56.95
PSA58996,TRQ,TRQ,20,211.85,1,35.95,54.95
PSA58997,TRQ,TRQ,20,139.85,1,41.95,61.95
PSA58998,TRQ,TRQ,20,151.85,1,38.95,58.95
PSA58999,TRQ,TRQ,20,155.85,1,47.95,69.95
PSA59000,TRQ,TRQ,0,107.85,1,35.95,53.95
PSA59001,TRQ,TRQ,20,244.85,1,57.95,77.95
PSA59002,TRQ,TRQ,20,75.85,1,23.95,39.95
PSA59003,TRQ,TRQ,20,204.85,1,76.95,104.95
PSA59004,TRQ,TRQ,20,114.85,1,35.95,56.95
PSA59005,TRQ,TRQ,20,93.85,1,24.95,44.95
PSA59006,TRQ,TRQ,20,172.85,1,41.95,64.95
PSA59007,TRQ,TRQ,12,143.85,1,57.95,76.95
PSA59011,TRQ,TRQ,20,219.85,1,77.95,107.95
PSA59013,TRQ,TRQ,20,59.85,1,15.95,29.95
PSA59016,TRQ,TRQ,20,67.85,1,16.95,34.95
PSA59017,TRQ,TRQ,20,103.85,1,31.95,50.95
PSA59018,TRQ,TRQ,20,99.85,1,33.95,51.95
PSA59019,TRQ,TRQ,20,61.85,1,13.95,26.95
PSA59020,TRQ,TRQ,0,67.85,1,18.95,37.95
PSA59021,TRQ,TRQ,20,208.85,1,60.95,77.95
PSA59022,TRQ,TRQ,16,167.85,1,49.95,70.95
PSA59023,TRQ,TRQ,20,183.85,1,59.95,94.95
PSA59024,TRQ,TRQ,20,123.85,1,38.95,56.95
PSA59025,TRQ,TRQ,20,231.85,1,60.95,78.95
PSA59026,TRQ,TRQ,0,147.85,1,30.95,48.95
PSA59027,TRQ,TRQ,0,147.85,1,30.95,48.95
PSA59028,TRQ,TRQ,20,191.85,1,80.95,99.95
PSA59029,TRQ,TRQ,0,90.85,1,25.95,44.95
PSA59030,TRQ,TRQ,20,524.85,1,136.95,185.95
PSA59031,TRQ,TRQ,20,92.85,1,27.95,44.95
PSA59032,TRQ,TRQ,11,55.85,1,16.95,34.95
PSA59033,TRQ,TRQ,20,163.85,1,53.95,72.95
PSA59035,TRQ,TRQ,20,102.85,1,33.95,50.95
PSA59037,TRQ,TRQ,20,139.85,1,34.95,54.95
PSA59038,TRQ,TRQ,20,161.85,1,72.95,106.95
PSA59039,TRQ,TRQ,20,171.85,1,54.95,75.95
PSA59040,TRQ,TRQ,0,115.85,1,30.95,46.95
PSA59041,TRQ,TRQ,13,95.85,1,27.95,45.95
PSA59042,TRQ,TRQ,20,95.85,1,31.95,49.95
PSA59043,TRQ,TRQ,20,286.85,1,91.95,123.95
PSA59045,TRQ,TRQ,20,67.85,1,19.95,37.95
PSA59046,TRQ,TRQ,20,189.85,1,60.95,92.95
PSA59047,TRQ,TRQ,20,135.85,1,38.95,56.95
PSA59048,TRQ,TRQ,20,75.85,1,22.95,36.95
PSA59049,TRQ,TRQ,0,393.85,1,132.95,183.95
PSA59050,TRQ,TRQ,20,155.85,1,45.95,63.95
PSA59051,TRQ,TRQ,20,123.85,1,35.95,53.95
PSA59053,TRQ,TRQ,20,99.85,1,30.95,49.95
PSA59056,TRQ,TRQ,20,71.85,1,16.95,34.95
PSA59057,TRQ,TRQ,20,90.85,1,20.95,39.95
PSA59058,TRQ,TRQ,20,79.85,1,23.95,42.95
PSA59059,TRQ,TRQ,20,98.85,1,28.95,47.95
PSA59060,TRQ,TRQ,0,118.85,1,31.95,50.95
PSA59062,TRQ,TRQ,20,63.85,1,15.95,28.95
PSA59063,TRQ,TRQ,20,180.85,1,52.95,71.95
PSA59064,TRQ,TRQ,20,55.85,1,15.95,33.95
PSA59065,TRQ,TRQ,20,139.85,1,43.95,60.95
PSA59066,TRQ,TRQ,20,75.85,1,15.95,30.95
PSA59067,TRQ,TRQ,20,55.85,1,15.95,30.95
PSA59068,TRQ,TRQ,20,118.85,1,35.95,55.95
PSA59069,TRQ,TRQ,20,147.85,1,37.95,57.95
PSA59070,TRQ,TRQ,20,91.85,1,19.95,35.95
PSA59072,TRQ,TRQ,20,83.85,1,28.95,45.95
PSA59073,TRQ,TRQ,20,108.85,1,35.95,54.95
PSA59074,TRQ,TRQ,0,254.85,1,74.95,106.95
PSA59075,TRQ,TRQ,0,315.85,1,109.95,141.95
PSA59076,TRQ,TRQ,20,157.85,1,46.95,65.95
PSA59077,TRQ,TRQ,20,153.85,1,43.95,63.95
PSA59078,TRQ,TRQ,20,223.85,1,57.95,75.95
PSA59079,TRQ,TRQ,20,135.85,1,42.95,60.95
PSA59080,TRQ,TRQ,20,133.85,1,38.95,59.95
PSA59081,TRQ,TRQ,20,143.85,1,38.95,56.95
PSA59082,TRQ,TRQ,20,81.85,1,25.95,43.95
PSA59083,TRQ,TRQ,20,66.85,1,13.95,26.95
PSA59084,TRQ,TRQ,20,55.85,1,15.95,29.95
PSA59085,TRQ,TRQ,20,195.85,1,61.95,79.95
PSA59086,TRQ,TRQ,0,151.85,1,30.95,47.95
PSA59088,TRQ,TRQ,20,223.85,1,63.95,91.95
PSA59089,TRQ,TRQ,0,176.85,1,43.95,63.95
PSA59091,TRQ,TRQ,20,203.85,1,79.95,100.95
PSA59094,TRQ,TRQ,20,103.85,1,34.95,54.95
PSA59095,TRQ,TRQ,0,123.85,1,26.95,46.95
PSA59096,TRQ,TRQ,20,127.85,1,36.95,55.95
PSA59097,TRQ,TRQ,20,95.85,1,32.95,52.95
PSA59098,TRQ,TRQ,20,89.85,1,26.95,44.95
PSA59099,TRQ,TRQ,20,53.85,1,14.95,27.95
PSA59101,TRQ,TRQ,4,131.85,1,37.95,55.95
PSA59102,TRQ,TRQ,4,139.85,1,41.95,62.95
PSA59103,TRQ,TRQ,20,63.85,1,19.95,37.95
PSA59105,TRQ,TRQ,18,83.85,1,23.95,39.95
PSA59106,TRQ,TRQ,0,109.85,1,32.95,52.95
PSA59107,TRQ,TRQ,20,254.85,1,113.95,146.95
PSA59108,TRQ,TRQ,20,233.85,1,77.95,110.95
PSA59109,TRQ,TRQ,20,51.85,1,12.95,26.95
PSA59110,TRQ,TRQ,20,235.85,1,76.95,110.95
PSA59112,TRQ,TRQ,20,64.85,1,19.95,39.95
PSA59115,TRQ,TRQ,20,52.85,1,15.95,28.95
PSA59117,TRQ,TRQ,0,43.85,1,15.95,28.95
PSA59119,TRQ,TRQ,20,119.85,1,36.95,56.95
PSA59121,TRQ,TRQ,20,71.85,1,23.95,41.95
PSA59122,TRQ,TRQ,20,63.85,1,17.95,37.95
PSA59123,TRQ,TRQ,20,95.85,1,26.95,43.95
PSA59124,TRQ,TRQ,20,110.85,1,28.95,47.95
PSA59125,TRQ,TRQ,20,91.85,1,22.95,39.95
PSA59127,TRQ,TRQ,6,381.85,1,108.95,145.95
PSA59128,TRQ,TRQ,20,295.85,1,83.95,103.95
PSA59129,TRQ,TRQ,20,119.85,1,28.95,46.95
PSA59130,TRQ,TRQ,20,176.85,1,48.95,66.95
PSA59131,TRQ,TRQ,20,245.85,1,54.95,75.95
PSA59132,TRQ,TRQ,9,241.85,1,105.95,140.95
PSA59133,TRQ,TRQ,20,359.85,1,112.95,144.95
PSA59134,TRQ,TRQ,20,293.85,1,101.95,135.95
PSA59135,TRQ,TRQ,19,214.85,1,72.95,91.95
PSA59136,TRQ,TRQ,0,99.85,1,32.95,52.95
PSA59137,TRQ,TRQ,20,75.85,1,20.95,36.95
PSA59138,TRQ,TRQ,20,61.85,1,17.95,36.95
PSA59139,TRQ,TRQ,20,67.85,1,22.95,36.95
PSA59140,TRQ,TRQ,8,187.85,1,44.95,62.95
PSA59141,TRQ,TRQ,0,278.85,1,82.95,117.95
PSA59142,TRQ,TRQ,20,254.85,1,93.95,126.95
PSA59144,TRQ,TRQ,20,47.85,1,13.95,28.95
PSA59145,TRQ,TRQ,20,231.85,1,78.95,111.95
PSA59146,TRQ,TRQ,20,56.85,1,15.95,30.95
PSA59148,TRQ,TRQ,20,119.85,1,33.95,50.95
PSA59149,TRQ,TRQ,20,71.85,1,16.95,36.95
PSA59152,TRQ,TRQ,20,111.85,1,35.95,53.95
PSA59153,TRQ,TRQ,20,71.85,1,19.95,40.95
PSA59154,TRQ,TRQ,20,91.85,1,27.95,43.95
PSA59161,TRQ,TRQ,0,75.85,1,20.95,39.95
PSA59162,TRQ,TRQ,0,233.85,1,78.95,95.95
PSA59163,TRQ,TRQ,20,135.85,1,62.95,77.95
PSA59164,TRQ,TRQ,20,147.85,1,61.95,77.95
PSA59166,TRQ,TRQ,0,111.85,1,28.95,44.95
PSA59167,TRQ,TRQ,20,75.85,1,29.95,46.95
PSA59168,TRQ,TRQ,20,51.85,1,16.95,31.95
PSA59169,TRQ,TRQ,20,48.85,1,15.95,30.95
PSA59170,TRQ,TRQ,20,180.85,1,43.95,62.95
PSA59172,TRQ,TRQ,0,313.85,1,112.95,144.95
PSA59173,TRQ,TRQ,20,203.85,1,57.95,76.95
PSA59174,TRQ,TRQ,20,47.85,1,15.95,28.95
PSA59175,TRQ,TRQ,20,83.85,1,25.95,44.95
PSA59177,TRQ,TRQ,20,139.85,1,36.95,55.95
PSA59178,TRQ,TRQ,20,141.85,1,47.95,66.95
PSA59179,TRQ,TRQ,20,159.85,1,46.95,65.95
PSA59180,TRQ,TRQ,20,75.85,1,21.95,38.95
PSA59181,TRQ,TRQ,20,51.85,1,15.95,28.95
PSA59182,TRQ,TRQ,20,171.85,1,47.95,68.95
PSA59183,TRQ,TRQ,20,119.85,1,33.95,49.95
PSA59184,TRQ,TRQ,20,176.85,1,41.95,61.95
PSA59185,TRQ,TRQ,20,176.85,1,45.95,63.95
PSA59186,TRQ,TRQ,20,143.85,1,43.95,62.95
PSA59187,TRQ,TRQ,20,159.85,1,43.95,63.95
PSA59188,TRQ,TRQ,0,143.85,1,39.95,57.95
PSA59189,TRQ,TRQ,7,159.85,1,44.95,64.95
PSA59190,TRQ,TRQ,0,168.85,1,43.95,64.95
PSA59192,TRQ,TRQ,20,59.85,1,17.95,32.95
PSA59193,TRQ,TRQ,20,83.85,1,23.95,42.95
PSA59194,TRQ,TRQ,20,139.85,1,39.95,58.95
PSA59195,TRQ,TRQ,20,315.85,1,90.95,119.95
PSA59196,TRQ,TRQ,20,63.85,1,21.95,37.95
PSA59197,TRQ,TRQ,20,114.85,1,32.95,50.95
PSA59198,TRQ,TRQ,20,139.85,1,39.95,60.95
PSA59199,TRQ,TRQ,0,121.85,1,31.95,49.95
PSA59200,TRQ,TRQ,18,44.85,1,15.95,28.95
PSA59201,TRQ,TRQ,18,56.85,1,14.95,27.95
PSA59202,TRQ,TRQ,20,91.85,1,24.95,44.95
PSA59203,TRQ,TRQ,20,139.85,1,41.95,61.95
PSA59205,TRQ,TRQ,20,148.85,1,43.95,62.95
PSA59206,TRQ,TRQ,20,143.85,1,43.95,62.95
PSA59208,TRQ,TRQ,10,219.85,1,36.95,58.95
PSA59209,TRQ,TRQ,20,225.85,1,76.95,109.95
PSA59210,TRQ,TRQ,20,163.85,1,59.95,91.95
PSA59212,TRQ,TRQ,6,159.85,1,44.95,61.95
PSA59213,TRQ,TRQ,20,107.85,1,33.95,50.95
PSA59214,TRQ,TRQ,20,348.85,1,114.95,161.95
PSA59215,TRQ,TRQ,20,339.85,1,117.95,153.95
PSA59216,TRQ,TRQ,0,156.85,1,58.95,76.95
PSA59217,TRQ,TRQ,20,127.85,1,29.95,48.95
PSA59218,TRQ,TRQ,20,83.85,1,23.95,39.95
PSA59219,TRQ,TRQ,20,55.85,1,13.95,26.95
PSA59220,TRQ,TRQ,20,71.85,1,25.95,41.95
PSA59221,TRQ,TRQ,20,74.85,1,22.95,36.95
PSA59222,TRQ,TRQ,20,65.85,1,19.95,36.95
PSA59223,TRQ,TRQ,20,196.85,1,64.95,94.95
PSA59224,TRQ,TRQ,20,99.85,1,33.95,52.95
PSA59225,TRQ,TRQ,20,98.85,1,27.95,44.95
PSA59226,TRQ,TRQ,20,224.85,1,72.95,93.95
PSA59227,TRQ,TRQ,20,107.85,1,31.95,48.95
PSA59228,TRQ,TRQ,20,75.85,1,23.95,39.95
PSA59229,TRQ,TRQ,20,79.85,1,27.95,44.95
PSA59230,TRQ,TRQ,20,51.85,1,12.95,26.95
PSA59231,TRQ,TRQ,0,55.85,1,13.95,29.95
PSA59232,TRQ,TRQ,20,59.85,1,16.95,31.95
PSA59233,TRQ,TRQ,20,143.85,1,45.95,63.95
PSA59234,TRQ,TRQ,20,147.85,1,39.95,58.95
PSA59235,TRQ,TRQ,0,65.85,1,22.95,39.95
PSA59236,TRQ,TRQ,20,86.85,1,23.95,38.95
PSA59238,TRQ,TRQ,20,216.85,1,59.95,82.95
PSA59240,TRQ,TRQ,20,299.85,1,83.95,118.95
PSA59241,TRQ,TRQ,20,75.85,1,19.95,40.95
PSA59242,TRQ,TRQ,20,148.85,1,45.95,62.95
PSA59243,TRQ,TRQ,0,135.85,1,39.95,58.95
PSA59244,TRQ,TRQ,0,95.85,1,34.95,51.95
PSA59245,TRQ,TRQ,20,180.85,1,52.95,72.95
PSA59246,TRQ,TRQ,20,151.85,1,52.95,70.95
PSA59247,TRQ,TRQ,20,167.85,1,44.95,67.95
PSA59248,TRQ,TRQ,20,211.85,1,51.95,70.95
PSA59249,TRQ,TRQ,5,99.85,1,33.95,52.95
PSA59250,TRQ,TRQ,20,163.85,1,46.95,64.95
PSA59251,TRQ,TRQ,20,122.85,1,33.95,51.95
PSA59252,TRQ,TRQ,20,167.85,1,47.95,68.95
PSA59253,TRQ,TRQ,20,122.85,1,33.95,50.95
PSA59254,TRQ,TRQ,20,144.85,1,42.95,65.95
PSA59255,TRQ,TRQ,20,351.85,1,130.95,178.95
PSA59256,TRQ,TRQ,20,59.85,1,14.95,27.95
PSA59257,TRQ,TRQ,6,208.85,1,89.95,122.95
PSA59258,TRQ,TRQ,20,67.85,1,19.95,39.95
PSA59260,TRQ,TRQ,20,243.85,1,74.95,104.95
PSA59261,TRQ,TRQ,20,71.85,1,27.95,42.95
PSA59262,TRQ,TRQ,20,147.85,1,47.95,67.95
PSA59263,TRQ,TRQ,20,63.85,1,15.95,30.95
PSA59264,TRQ,TRQ,20,103.85,1,37.95,57.95
PSA59265,TRQ,TRQ,20,70.85,1,15.95,29.95
PSA59266,TRQ,TRQ,20,67.85,1,17.95,37.95
PSA59267,TRQ,TRQ,20,71.85,1,21.95,37.95
PSA59268,TRQ,TRQ,20,179.85,1,31.95,50.95
PSA59270,TRQ,TRQ,20,43.85,1,9.95,19.95
PSA59271,TRQ,TRQ,20,135.85,1,42.95,63.95
PSA59272,TRQ,TRQ,20,207.85,1,58.95,75.95
PSA59273,TRQ,TRQ,20,319.85,1,140.95,175.95
PSA59274,TRQ,TRQ,0,111.85,1,15.95,28.95
PSA59275,TRQ,TRQ,0,119.85,1,14.95,27.95
PSA59276,TRQ,TRQ,20,67.85,1,18.95,37.95
PSA59277,TRQ,TRQ,17,67.85,1,17.95,36.95
PSA59278,TRQ,TRQ,20,175.85,1,52.95,74.95
PSA59279,TRQ,TRQ,20,118.85,1,33.95,53.95
PSA59281,TRQ,TRQ,20,49.85,1,15.95,30.95
PSA59282,TRQ,TRQ,20,63.85,1,18.95,37.95
PSA59283,TRQ,TRQ,20,61.85,1,15.95,30.95
PSA59284,TRQ,TRQ,20,103.85,1,38.95,56.95
PSA59285,TRQ,TRQ,20,83.85,1,67.95,84.95
PSA59287,TRQ,TRQ,20,103.85,1,33.95,50.95
PSA59288,TRQ,TRQ,20,43.85,1,11.95,26.95
PSA59289,TRQ,TRQ,20,95.85,1,23.95,40.95
PSA59290,TRQ,TRQ,20,91.85,1,26.95,43.95
PSA59291,TRQ,TRQ,20,143.85,1,28.95,43.95
PSA59292,TRQ,TRQ,20,67.85,1,21.95,37.95
PSA59293,TRQ,TRQ,20,215.85,1,78.95,111.95
PSA59294,TRQ,TRQ,20,74.85,1,17.95,37.95
PSA59295,TRQ,TRQ,0,79.85,1,22.95,37.95
